id,lon,lat,year,month,day,time,hPa,FT_MED_VEL_v,FT_MED_VEL_q,FT_MED_VEL_c,FT_TOT_DIST_v,FT_TOT_DIST_q,FT_TOT_DIST_c,AT_12h_DIST_v,AT_12h_DIST_q,AT_12h_DIST_c,AT_RAD_DIST_v,AT_RAD_DIST_q,AT_RAD_DIST_c,AT_CIRCLE_DIST_v,AT_CIRCLE_DIST_q,AT_CIRCLE_DIST_c
1027,23.633,37.627,2018,9,29,22,1005.12,13.876,0.132,0.0,2334.778,0.63,0.0,84.259,0.048,1.0,521.967,0.086,1.0,82.448,0.096,1.0
1027,23.691,37.645,2018,9,29,23,1004.81,13.876,0.132,0.0,2334.778,0.63,0.0,85.372,0.05,1.0,539.99,0.092,1.0,83.356,0.098,1.0
1027,23.754,37.66,2018,9,30,0,1005.31,13.876,0.132,0.0,2334.778,0.63,0.0,86.675,0.052,1.0,556.647,0.097,1.0,84.658,0.101,0.0
1027,23.82,37.672,2018,9,30,1,1005.13,13.876,0.132,0.0,2334.778,0.63,0.0,87.987,0.055,1.0,574.882,0.104,0.0,86.269,0.104,0.0
1027,23.884,37.684,2018,9,30,2,1005.62,13.876,0.132,0.0,2334.778,0.63,0.0,88.955,0.056,1.0,597.969,0.112,0.0,87.731,0.107,0.0
1027,23.955,37.71,2018,9,30,3,1005.72,13.876,0.132,0.0,2334.778,0.63,0.0,87.794,0.054,1.0,604.847,0.114,0.0,86.873,0.105,0.0
1027,24.033,37.752,2018,9,30,4,1006.12,13.876,0.132,0.0,2334.778,0.63,0.0,83.913,0.048,1.0,589.533,0.109,0.0,83.199,0.097,1.0
1027,24.115,37.804,2018,9,30,5,1006.68,13.876,0.132,0.0,2334.778,0.63,0.0,78.586,0.038,1.0,557.293,0.098,1.0,77.96,0.086,1.0
1027,24.197,37.861,2018,9,30,6,1007.12,13.876,0.132,0.0,2334.778,0.63,0.0,73.917,0.033,1.0,515.711,0.085,1.0,72.976,0.076,1.0
1027,24.27,37.912,2018,9,30,7,1007.8,13.876,0.132,0.0,2334.778,0.63,0.0,72.021,0.031,1.0,484.131,0.075,1.0,70.353,0.07,1.0
1027,24.329,37.953,2018,9,30,8,1007.8,13.876,0.132,0.0,2334.778,0.63,0.0,73.165,0.032,1.0,472.701,0.071,1.0,70.444,0.07,1.0
1027,24.376,37.99,2018,9,30,9,1008.35,13.876,0.132,0.0,2334.778,0.63,0.0,75.537,0.035,1.0,475.515,0.072,1.0,72.241,0.074,1.0
1027,24.421,38.03,2018,9,30,10,1008.65,13.876,0.132,0.0,2334.778,0.63,0.0,77.618,0.037,1.0,478.857,0.073,1.0,74.371,0.079,1.0
1027,24.467,38.077,2018,9,30,11,1009.02,13.876,0.132,0.0,2334.778,0.63,0.0,79.744,0.041,1.0,476.302,0.073,1.0,76.134,0.083,1.0
1027,24.514,38.129,2018,9,30,12,1008.54,13.876,0.132,0.0,2334.778,0.63,0.0,81.277,0.043,1.0,469.167,0.07,1.0,76.957,0.084,1.0
1027,24.559,38.184,2018,9,30,13,1007.86,13.876,0.132,0.0,2334.778,0.63,0.0,82.562,0.045,1.0,461.802,0.068,1.0,77.719,0.086,1.0
1027,24.599,38.236,2018,9,30,14,1007.84,13.876,0.132,0.0,2334.778,0.63,0.0,85.213,0.05,1.0,464.054,0.068,1.0,79.863,0.09,1.0
1027,24.633,38.28,2018,9,30,15,1007.59,13.876,0.132,0.0,2334.778,0.63,0.0,90.438,0.059,1.0,483.928,0.075,1.0,84.388,0.1,1.0
1027,24.663,38.312,2018,9,30,16,1007.49,13.876,0.132,0.0,2334.778,0.63,0.0,98.815,0.075,1.0,525.768,0.088,1.0,91.962,0.116,0.0
1027,24.698,38.334,2018,9,30,17,1007.7,13.876,0.132,0.0,2334.778,0.63,0.0,109.218,0.097,1.0,581.57,0.106,0.0,101.877,0.141,0.0
1027,24.749,38.353,2018,9,30,18,1007.72,13.876,0.132,0.0,2334.778,0.63,0.0,119.498,0.121,0.0,637.164,0.126,0.0,112.365,0.166,0.0
1027,24.821,38.373,2018,9,30,19,1007.99,13.876,0.132,0.0,2334.778,0.63,0.0,129.346,0.144,0.0,687.65,0.143,0.0,123.329,0.193,0.0
1027,24.91,38.392,2018,9,30,20,1008.13,13.876,0.132,0.0,2334.778,0.63,0.0,140.493,0.173,0.0,743.809,0.164,0.0,136.61,0.23,0.0
1027,24.998,38.418,2018,9,30,21,1007.44,13.876,0.132,0.0,2334.778,0.63,0.0,154.562,0.21,0.0,816.88,0.192,0.0,152.973,0.276,0.0
1027,25.069,38.464,2018,9,30,22,1007.44,13.876,0.132,0.0,2334.778,0.63,0.0,168.167,0.247,0.0,896.665,0.225,0.0,167.623,0.317,0.0
1027,25.119,38.532,2018,9,30,23,1007.19,13.876,0.132,0.0,2334.778,0.63,0.0,178.62,0.276,0.0,970.309,0.257,0.0,177.294,0.343,0.0
1027,25.156,38.604,2018,10,1,0,1007.2,13.876,0.132,0.0,2334.778,0.63,0.0,189.305,0.305,0.0,1053.701,0.291,0.0,186.886,0.368,0.0
1027,25.194,38.675,2018,10,1,1,1006.58,13.876,0.132,0.0,2334.778,0.63,0.0,203.872,0.345,0.0,1151.265,0.33,0.0,200.162,0.403,0.0
1027,25.236,38.753,2018,10,1,2,1006.24,13.876,0.132,0.0,2334.778,0.63,0.0,219.712,0.39,0.0,1252.747,0.372,0.0,214.243,0.441,0.0
1027,25.281,38.845,2018,10,1,3,1006.21,13.876,0.132,0.0,2334.778,0.63,0.0,235.199,0.431,0.0,1350.057,0.412,0.0,228.492,0.477,2.0
1027,25.332,38.953,2018,10,1,4,1005.95,13.876,0.132,0.0,2334.778,0.63,0.0,252.674,0.478,2.0,1442.819,0.449,0.0,245.765,0.521,2.0
1027,25.392,39.073,2018,10,1,5,1005.96,13.876,0.132,0.0,2334.778,0.63,0.0,273.122,0.529,2.0,1538.426,0.486,2.0,266.466,0.571,0.0
1027,25.454,39.201,2018,10,1,6,1006.21,13.876,0.132,0.0,2334.778,0.63,0.0,297.696,0.589,0.0,1649.164,0.527,2.0,291.462,0.629,0.0
1027,25.514,39.342,2018,10,1,7,1006.43,13.876,0.132,0.0,2334.778,0.63,0.0,323.636,0.644,0.0,1772.766,0.571,0.0,317.919,0.681,0.0
1027,25.565,39.51,2018,10,1,8,1006.96,13.876,0.132,0.0,2334.778,0.63,0.0,341.712,0.679,0.0,1890.49,0.611,0.0,337.117,0.715,0.0
1027,25.624,39.705,2018,10,1,9,1007.19,13.876,0.132,0.0,2334.778,0.63,0.0,348.978,0.693,0.0,1987.248,0.642,0.0,345.501,0.73,0.0
1027,25.729,39.882,2018,10,1,10,1007.01,13.876,0.132,0.0,2334.778,0.63,0.0,352.342,0.699,0.0,2083.978,0.671,0.0,348.071,0.734,0.0
1027,25.869,40.017,2018,10,1,11,1007.22,13.876,0.132,0.0,2334.778,0.63,0.0,354.789,0.704,0.0,2203.748,0.704,0.0,349.338,0.736,0.0
1027,26.021,40.146,2018,10,1,12,1007.23,13.876,0.132,0.0,2334.778,0.63,0.0,353.588,0.702,0.0,2320.387,0.734,0.0,347.733,0.733,0.0
1027,26.211,40.295,2018,10,1,13,1007.29,13.876,0.132,0.0,2334.778,0.63,0.0,344.328,0.684,0.0,2383.607,0.75,0.0,338.882,0.718,0.0
1027,26.437,40.443,2018,10,1,14,1007.98,13.876,0.132,0.0,2334.778,0.63,0.0,330.077,0.657,0.0,2412.889,0.757,0.0,325.517,0.695,0.0
1027,26.673,40.599,2018,10,1,15,1008.23,13.876,0.132,0.0,2334.778,0.63,0.0,315.647,0.628,0.0,2415.326,0.758,0.0,310.093,0.666,0.0
1027,26.918,40.798,2018,10,1,16,1008.62,13.876,0.132,0.0,2334.778,0.63,0.0,299.027,0.592,0.0,2349.107,0.741,0.0,290.571,0.627,0.0
1027,27.175,41.043,2018,10,1,17,1009.22,13.876,0.132,0.0,2334.778,0.63,0.0,278.132,0.541,2.0,2203.666,0.704,0.0,267.475,0.574,0.0
1027,27.44,41.34,2018,10,1,18,1009.45,13.876,0.132,0.0,2334.778,0.63,0.0,252.23,0.476,2.0,1968.802,0.636,0.0,240.455,0.507,2.0
1027,27.703,41.667,2018,10,1,19,1010.0,13.876,0.132,0.0,2334.778,0.63,0.0,224.943,0.404,0.0,1672.7,0.535,2.0,211.876,0.435,0.0
1027,27.926,41.958,2018,10,1,20,1010.32,13.876,0.132,0.0,2334.778,0.63,0.0,205.271,0.349,0.0,1417.966,0.44,0.0,190.414,0.378,0.0
1027,28.082,42.197,2018,10,1,21,1010.32,13.876,0.132,0.0,2334.778,0.63,0.0,194.12,0.318,0.0,1246.929,0.37,0.0,179.188,0.348,0.0
1027,28.183,42.409,2018,10,1,22,1010.26,13.876,0.132,0.0,2334.778,0.63,0.0,186.405,0.297,0.0,1134.578,0.323,0.0,174.447,0.335,0.0
1027,28.26,42.595,2018,10,1,23,1010.5,13.876,0.132,0.0,2334.778,0.63,0.0,181.21,0.283,0.0,1073.384,0.298,0.0,173.694,0.333,0.0
1027,28.336,42.748,2018,10,2,0,1010.63,13.876,0.132,0.0,2334.778,0.63,0.0,181.453,0.283,0.0,1062.725,0.294,0.0,177.913,0.344,0.0
1027,28.416,42.858,2018,10,2,1,1010.7,13.876,0.132,0.0,2334.778,0.63,0.0,190.672,0.308,0.0,1107.67,0.312,0.0,189.342,0.375,0.0
1027,28.514,42.926,2018,10,2,2,1010.82,13.876,0.132,0.0,2334.778,0.63,0.0,205.208,0.349,0.0,1186.112,0.344,0.0,204.156,0.414,0.0
1027,28.651,42.966,2018,10,2,3,1011.09,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,28.813,42.998,2018,10,2,4,1011.5,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,28.971,43.045,2018,10,2,5,1012.04,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,29.116,43.111,2018,10,2,6,1012.67,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,29.281,43.175,2018,10,2,7,1013.24,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,29.485,43.229,2018,10,2,8,1013.65,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,29.697,43.288,2018,10,2,9,1013.93,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,29.887,43.359,2018,10,2,10,1013.78,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,30.063,43.433,2018,10,2,11,1013.98,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,30.258,43.518,2018,10,2,12,1013.89,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,30.501,43.628,2018,10,2,13,1013.65,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1027,30.77,43.75,2018,10,2,14,1013.25,13.876,0.132,0.0,2334.778,0.63,0.0,,,,,,,,,
1029,-5.75,29.83,2018,10,15,8,1011.0,26.265,0.713,0.0,2631.343,0.736,0.0,247.269,0.463,2.0,1392.574,0.43,0.0,168.822,0.32,0.0
1029,-5.426,29.787,2018,10,15,9,1011.59,26.265,0.713,0.0,2631.343,0.736,0.0,225.484,0.405,0.0,1222.148,0.359,0.0,151.606,0.272,0.0
1029,-5.011,29.765,2018,10,15,10,1011.49,26.265,0.713,0.0,2631.343,0.736,0.0,194.036,0.318,0.0,972.445,0.257,0.0,120.251,0.186,0.0
1029,-4.653,29.825,2018,10,15,11,1010.69,26.265,0.713,0.0,2631.343,0.736,0.0,174.594,0.265,0.0,762.374,0.171,0.0,91.337,0.115,0.0
1029,-4.467,29.958,2018,10,15,12,1009.71,26.265,0.713,0.0,2631.343,0.736,0.0,172.897,0.26,0.0,614.257,0.118,0.0,68.759,0.067,1.0
1029,-4.429,30.096,2018,10,15,13,1008.77,26.265,0.713,0.0,2631.343,0.736,0.0,179.402,0.278,0.0,542.968,0.093,1.0,78.109,0.087,1.0
1029,-4.504,30.195,2018,10,15,14,1007.2,26.265,0.713,0.0,2631.343,0.736,0.0,185.777,0.295,0.0,592.877,0.11,0.0,105.698,0.15,0.0
1029,-4.662,30.26,2018,10,15,15,1006.86,26.265,0.713,0.0,2631.343,0.736,0.0,187.051,0.298,0.0,783.006,0.179,0.0,140.405,0.24,0.0
1029,-4.752,30.319,2018,10,15,16,1006.14,26.265,0.713,0.0,2631.343,0.736,0.0,200.705,0.336,0.0,1019.66,0.277,0.0,175.068,0.337,0.0
1029,-4.676,30.378,2018,10,15,17,1006.29,26.265,0.713,0.0,2631.343,0.736,0.0,230.979,0.42,0.0,1146.734,0.328,0.0,208.857,0.426,0.0
1029,-4.521,30.422,2018,10,15,18,1006.14,26.265,0.713,0.0,2631.343,0.736,0.0,266.52,0.513,2.0,1232.781,0.363,0.0,244.853,0.518,2.0
1029,-4.341,30.452,2018,10,15,19,1006.4,26.265,0.713,0.0,2631.343,0.736,0.0,299.353,0.593,0.0,1332.478,0.405,0.0,278.001,0.599,0.0
1029,-4.161,30.476,2018,10,15,20,1007.03,26.265,0.713,0.0,2631.343,0.736,0.0,327.798,0.653,0.0,1475.292,0.462,2.0,307.823,0.662,0.0
1029,-4.059,30.466,2018,10,15,21,1007.17,26.265,0.713,0.0,2631.343,0.736,0.0,366.786,0.726,0.0,1722.835,0.553,0.0,346.765,0.732,0.0
1029,-4.024,30.394,2018,10,15,22,1007.13,26.265,0.713,0.0,2631.343,0.736,0.0,425.177,0.816,0.0,2041.015,0.659,0.0,405.918,0.824,0.0
1029,-3.947,30.269,2018,10,15,23,1007.42,26.265,0.713,0.0,2631.343,0.736,0.0,498.299,0.893,0.0,2362.352,0.745,0.0,479.051,0.899,0.0
1029,-3.797,30.125,2018,10,16,0,1007.14,26.265,0.713,0.0,2631.343,0.736,0.0,564.932,0.938,3.0,2678.429,0.815,0.0,546.852,0.942,3.0
1029,-3.627,29.989,2018,10,16,1,1006.88,26.265,0.713,0.0,2631.343,0.736,0.0,612.852,0.96,3.0,3039.3,0.875,0.0,598.345,0.965,3.0
1029,-3.468,29.88,2018,10,16,2,1006.53,26.265,0.713,0.0,2631.343,0.736,0.0,644.159,0.97,3.0,3466.126,0.925,3.0,633.374,0.975,3.0
1029,-3.301,29.806,2018,10,16,3,1006.34,26.265,0.713,0.0,2631.343,0.736,0.0,663.097,0.975,3.0,3918.945,0.957,3.0,654.371,0.979,3.0
1029,-3.054,29.755,2018,10,16,4,1006.2,26.265,0.713,0.0,2631.343,0.736,0.0,669.085,0.976,3.0,4292.277,0.973,3.0,661.329,0.98,3.0
1029,-2.64,29.728,2018,10,16,5,1006.71,26.265,0.713,0.0,2631.343,0.736,0.0,656.458,0.973,3.0,4462.433,0.978,3.0,649.162,0.978,3.0
1029,-2.11,29.718,2018,10,16,6,1007.25,26.265,0.713,0.0,2631.343,0.736,0.0,629.827,0.965,3.0,4472.842,0.978,3.0,622.81,0.972,3.0
1029,-1.589,29.691,2018,10,16,7,1007.93,26.265,0.713,0.0,2631.343,0.736,0.0,601.614,0.956,3.0,4466.938,0.978,3.0,595.019,0.963,3.0
1029,-1.123,29.611,2018,10,16,8,1008.24,26.265,0.713,0.0,2631.343,0.736,0.0,575.571,0.944,3.0,4502.927,0.979,3.0,570.436,0.954,3.0
1029,-0.632,29.509,2018,10,16,9,1009.03,26.265,0.713,0.0,2631.343,0.736,0.0,544.317,0.926,3.0,4490.119,0.979,3.0,541.933,0.94,3.0
1029,0.061,29.5,2018,10,16,10,1008.9,26.265,0.713,0.0,2631.343,0.736,0.0,497.425,0.892,0.0,4192.007,0.969,3.0,495.856,0.911,3.0
1029,0.969,29.622,2018,10,16,11,1008.58,26.265,0.713,0.0,2631.343,0.736,0.0,438.253,0.832,0.0,3562.332,0.932,3.0,436.406,0.858,0.0
1029,1.865,29.774,2018,10,16,12,1007.37,26.265,0.713,0.0,2631.343,0.736,0.0,391.862,0.768,0.0,2893.966,0.852,0.0,389.36,0.8,0.0
1029,2.582,29.882,2018,10,16,13,1006.56,26.265,0.713,0.0,2631.343,0.736,0.0,372.068,0.735,0.0,2420.335,0.759,0.0,368.399,0.768,0.0
1029,3.104,29.948,2018,10,16,14,1005.69,26.265,0.713,0.0,2631.343,0.736,0.0,373.437,0.738,0.0,2178.862,0.697,0.0,368.035,0.768,0.0
1029,3.485,29.992,2018,10,16,15,1005.43,26.265,0.713,0.0,2631.343,0.736,0.0,383.887,0.755,0.0,2111.27,0.678,0.0,375.46,0.779,0.0
1029,3.8,30.02,2018,10,16,16,1005.14,26.265,0.713,0.0,2631.343,0.736,0.0,395.515,0.774,0.0,2130.425,0.683,0.0,382.083,0.789,0.0
1029,4.085,30.029,2018,10,16,17,1004.9,26.265,0.713,0.0,2631.343,0.736,0.0,406.488,0.79,0.0,2197.985,0.703,0.0,388.601,0.799,0.0
1029,4.34,30.036,2018,10,16,18,1005.33,26.265,0.713,0.0,2631.343,0.736,0.0,415.487,0.803,0.0,2311.713,0.732,0.0,395.438,0.809,0.0
1029,4.568,30.066,2018,10,16,19,1005.71,26.265,0.713,0.0,2631.343,0.736,0.0,421.844,0.812,0.0,2455.027,0.767,0.0,400.551,0.817,0.0
1029,4.764,30.122,2018,10,16,20,1006.41,26.265,0.713,0.0,2631.343,0.736,0.0,428.251,0.82,0.0,2626.263,0.805,0.0,405.82,0.824,0.0
1029,4.934,30.18,2018,10,16,21,1006.5,26.265,0.713,0.0,2631.343,0.736,0.0,437.233,0.831,0.0,2833.378,0.842,0.0,414.65,0.834,0.0
1029,5.133,30.238,2018,10,16,22,1006.57,26.265,0.713,0.0,2631.343,0.736,0.0,444.007,0.839,0.0,3021.804,0.871,0.0,422.87,0.842,0.0
1029,5.428,30.318,2018,10,16,23,1005.89,26.265,0.713,0.0,2631.343,0.736,0.0,439.046,0.833,0.0,3104.876,0.884,0.0,421.266,0.841,0.0
1029,5.838,30.445,2018,10,17,0,1005.45,26.265,0.713,0.0,2631.343,0.736,0.0,418.283,0.808,0.0,3038.898,0.875,0.0,405.272,0.823,0.0
1029,6.319,30.629,2018,10,17,1,1005.42,26.265,0.713,0.0,2631.343,0.736,0.0,386.289,0.758,0.0,2851.196,0.845,0.0,378.2,0.783,0.0
1029,6.792,30.864,2018,10,17,2,1004.38,26.265,0.713,0.0,2631.343,0.736,0.0,352.193,0.699,0.0,2608.959,0.801,0.0,346.169,0.731,0.0
1029,7.174,31.138,2018,10,17,3,1004.34,26.265,0.713,0.0,2631.343,0.736,0.0,324.2,0.646,0.0,2374.798,0.748,0.0,314.935,0.676,0.0
1029,7.44,31.441,2018,10,17,4,1004.35,26.265,0.713,0.0,2631.343,0.736,0.0,301.499,0.598,0.0,2160.741,0.692,0.0,288.538,0.623,0.0
1029,7.633,31.745,2018,10,17,5,1004.37,26.265,0.713,0.0,2631.343,0.736,0.0,284.017,0.556,0.0,1972.849,0.638,0.0,270.992,0.582,0.0
1029,7.787,32.017,2018,10,17,6,1004.48,26.265,0.713,0.0,2631.343,0.736,0.0,276.18,0.536,2.0,1841.535,0.595,0.0,265.008,0.568,0.0
1029,7.917,32.249,2018,10,17,7,1004.26,26.265,0.713,0.0,2631.343,0.736,0.0,276.428,0.537,2.0,1775.217,0.572,0.0,266.492,0.571,0.0
1029,8.045,32.459,2018,10,17,8,1004.61,26.265,0.713,0.0,2631.343,0.736,0.0,278.402,0.542,2.0,1739.012,0.559,0.0,267.317,0.573,0.0
1029,8.198,32.66,2018,10,17,9,1004.65,26.265,0.713,0.0,2631.343,0.736,0.0,277.499,0.539,2.0,1693.427,0.543,2.0,263.612,0.565,0.0
1029,8.377,32.85,2018,10,17,10,1004.53,26.265,0.713,0.0,2631.343,0.736,0.0,274.606,0.532,2.0,1634.886,0.521,2.0,258.302,0.552,0.0
1029,8.556,33.014,2018,10,17,11,1003.74,26.265,0.713,0.0,2631.343,0.736,0.0,274.177,0.531,2.0,1599.737,0.508,2.0,256.681,0.548,2.0
1029,8.714,33.149,2018,10,17,12,1002.51,26.265,0.713,0.0,2631.343,0.736,0.0,277.914,0.541,2.0,1612.296,0.513,2.0,259.792,0.556,0.0
1029,8.864,33.257,2018,10,17,13,1001.86,26.265,0.713,0.0,2631.343,0.736,0.0,283.96,0.556,0.0,1659.683,0.531,2.0,263.762,0.565,0.0
1029,9.04,33.327,2018,10,17,14,1001.7,26.265,0.713,0.0,2631.343,0.736,0.0,294.462,0.582,0.0,1719.146,0.552,0.0,267.684,0.574,0.0
1029,9.245,33.364,2018,10,17,15,1001.62,26.265,0.713,0.0,2631.343,0.736,0.0,314.109,0.625,0.0,1796.148,0.58,0.0,276.441,0.595,0.0
1029,9.448,33.406,2018,10,17,16,1001.88,26.265,0.713,0.0,2631.343,0.736,0.0,347.72,0.691,0.0,1905.979,0.617,0.0,295.576,0.638,0.0
1029,9.647,33.495,2018,10,17,17,1002.33,26.265,0.713,0.0,2631.343,0.736,0.0,389.113,0.763,0.0,2017.53,0.652,0.0,324.121,0.693,0.0
1029,9.852,33.651,2018,10,17,18,1003.05,26.265,0.713,0.0,2631.343,0.736,0.0,422.3,0.812,0.0,2097.322,0.675,0.0,353.272,0.743,0.0
1029,10.031,33.863,2018,10,17,19,1003.35,26.265,0.713,0.0,2631.343,0.736,0.0,442.048,0.837,0.0,2157.216,0.691,0.0,373.626,0.776,0.0
1029,10.15,34.097,2018,10,17,20,1003.67,26.265,0.713,0.0,2631.343,0.736,0.0,456.061,0.853,0.0,2228.315,0.711,0.0,384.175,0.792,0.0
1029,10.23,34.318,2018,10,17,21,1003.59,26.265,0.713,0.0,2631.343,0.736,0.0,467.302,0.864,0.0,2335.981,0.738,0.0,387.287,0.797,0.0
1029,10.314,34.523,2018,10,17,22,1003.8,26.265,0.713,0.0,2631.343,0.736,0.0,467.601,0.864,0.0,2468.806,0.77,0.0,376.616,0.78,0.0
1029,10.429,34.72,2018,10,17,23,1003.84,26.265,0.713,0.0,2631.343,0.736,0.0,470.092,0.867,0.0,2610.91,0.801,0.0,368.988,0.769,0.0
1029,10.56,34.915,2018,10,18,0,1003.4,26.265,0.713,0.0,2631.343,0.736,0.0,480.261,0.877,0.0,2759.797,0.83,0.0,364.061,0.762,0.0
1029,10.627,35.128,2018,10,18,1,1003.3,26.265,0.713,0.0,2631.343,0.736,0.0,484.279,0.881,0.0,2864.104,0.847,0.0,354.791,0.746,0.0
1029,10.563,35.38,2018,10,18,2,1002.68,26.265,0.713,0.0,2631.343,0.736,0.0,467.537,0.864,0.0,2844.143,0.844,0.0,334.568,0.711,0.0
1029,10.339,35.681,2018,10,18,3,1002.19,26.265,0.713,0.0,2631.343,0.736,0.0,440.205,0.835,0.0,2653.237,0.81,0.0,300.349,0.647,0.0
1029,9.942,36.033,2018,10,18,4,1001.67,26.265,0.713,0.0,2631.343,0.736,0.0,410.939,0.796,0.0,2274.644,0.723,0.0,251.068,0.534,2.0
1029,9.421,36.404,2018,10,18,5,1001.34,26.265,0.713,0.0,2631.343,0.736,0.0,378.136,0.745,0.0,1787.051,0.577,0.0,192.718,0.384,0.0
1029,8.903,36.732,2018,10,18,6,1001.28,26.265,0.713,0.0,2631.343,0.736,0.0,348.335,0.692,0.0,1381.597,0.425,0.0,152.559,0.275,0.0
1029,8.44,36.963,2018,10,18,7,1001.54,26.265,0.713,0.0,2631.343,0.736,0.0,324.422,0.646,0.0,1139.354,0.325,0.0,132.382,0.218,0.0
1029,7.983,37.069,2018,10,18,8,1001.78,26.265,0.713,0.0,2631.343,0.736,0.0,301.25,0.598,0.0,963.33,0.254,0.0,109.741,0.159,0.0
1029,7.568,37.049,2018,10,18,9,1001.91,26.265,0.713,0.0,2631.343,0.736,0.0,281.099,0.549,2.0,821.138,0.194,0.0,103.194,0.143,0.0
1029,7.355,36.911,2018,10,18,10,1003.08,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.402,36.673,2018,10,18,11,1003.34,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.591,36.398,2018,10,18,12,1002.92,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.791,36.199,2018,10,18,13,1002.61,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.916,36.164,2018,10,18,14,1002.68,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.89,36.268,2018,10,18,15,1002.84,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.71,36.425,2018,10,18,16,1003.18,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.454,36.593,2018,10,18,17,1004.15,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,7.191,36.748,2018,10,18,18,1005.29,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,6.956,36.865,2018,10,18,19,1005.98,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,6.759,36.933,2018,10,18,20,1006.71,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1029,6.58,36.98,2018,10,18,21,1007.0,26.265,0.713,0.0,2631.343,0.736,0.0,,,,,,,,,
1030,10.94,41.17,2018,10,21,12,1015.75,29.312,0.816,0.0,2385.215,0.647,0.0,359.389,0.712,0.0,1883.355,0.609,0.0,233.272,0.489,2.0
1030,11.446,41.72,2018,10,21,13,1015.1,29.312,0.816,0.0,2385.215,0.647,0.0,302.726,0.601,0.0,1900.664,0.615,0.0,251.978,0.536,2.0
1030,11.922,41.878,2018,10,21,14,1014.45,29.312,0.816,0.0,2385.215,0.647,0.0,275.105,0.533,2.0,1980.094,0.64,0.0,252.449,0.537,2.0
1030,12.233,41.677,2018,10,21,15,1013.82,29.312,0.816,0.0,2385.215,0.647,0.0,251.095,0.474,2.0,1826.38,0.59,0.0,226.88,0.473,2.0
1030,12.383,41.369,2018,10,21,16,1013.42,29.312,0.816,0.0,2385.215,0.647,0.0,218.574,0.386,0.0,1589.358,0.505,2.0,194.205,0.388,0.0
1030,12.457,41.111,2018,10,21,17,1013.53,29.312,0.816,0.0,2385.215,0.647,0.0,191.133,0.31,0.0,1425.944,0.443,0.0,169.282,0.321,0.0
1030,12.537,40.89,2018,10,21,18,1013.22,29.312,0.816,0.0,2385.215,0.647,0.0,166.437,0.242,0.0,1291.132,0.388,0.0,148.094,0.262,0.0
1030,12.657,40.677,2018,10,21,19,1013.18,29.312,0.816,0.0,2385.215,0.647,0.0,141.762,0.176,0.0,1131.244,0.322,0.0,126.059,0.201,0.0
1030,12.803,40.463,2018,10,21,20,1013.28,29.312,0.816,0.0,2385.215,0.647,0.0,115.906,0.112,0.0,946.67,0.247,0.0,103.963,0.145,0.0
1030,12.943,40.279,2018,10,21,21,1013.36,29.312,0.816,0.0,2385.215,0.647,0.0,92.683,0.063,1.0,796.83,0.184,0.0,86.11,0.104,0.0
1030,13.063,40.199,2018,10,21,22,1011.95,29.312,0.816,0.0,2385.215,0.647,0.0,81.55,0.044,1.0,725.332,0.157,0.0,74.322,0.079,1.0
1030,13.197,40.198,2018,10,21,23,1012.34,29.312,0.816,0.0,2385.215,0.647,0.0,75.173,0.034,1.0,655.433,0.132,0.0,64.155,0.058,1.0
1030,13.376,40.176,2018,10,22,0,1012.42,29.312,0.816,0.0,2385.215,0.647,0.0,67.364,0.025,1.0,523.212,0.087,1.0,51.544,0.036,1.0
1030,13.57,40.12,2018,10,22,1,1011.0,29.312,0.816,0.0,2385.215,0.647,0.0,60.264,0.017,1.0,352.103,0.038,1.0,38.592,0.018,1.0
1030,13.741,40.07,2018,10,22,2,1010.13,29.312,0.816,0.0,2385.215,0.647,0.0,58.121,0.015,1.0,209.742,0.011,1.0,36.624,0.016,1.0
